userId,tmdbId,scaled_predicted_rating,name,genre_name
70,947,3.6889173264764836,Lawrence of Arabia,"War, History, Adventure"
70,1585,3.6873669474712667,It's a Wonderful Life,"Fantasy, Family, Drama"
70,8321,3.6419268180186695,In Bruges,"Crime, Drama, Comedy"
70,11216,3.6525215718805497,Cinema Paradiso,"Romance, Drama"
71,22,3.327716957147814,Pirates of the Caribbean: The Curse of the Black Pearl,"Action, Fantasy, Adventure"
71,199,3.470289588802146,Star Trek: First Contact,"Thriller, Adventure, Action, Science Fiction"
71,558,3.1995547083011138,Spider-Man 2,"Science Fiction, Adventure, Action"
71,602,3.65802185791418,Independence Day,"Science Fiction, Adventure, Action"
71,664,3.2952736672580585,Twister,"Drama, Adventure, Action"
71,744,3.3258289646776173,Top Gun,"Drama, Action"
71,862,3.4718740701775626,Toy Story,"Comedy, Family, Adventure, Animation"
71,863,3.242173719178917,Toy Story 2,"Family, Comedy, Animation"
71,1572,3.259145616268195,Die Hard: With a Vengeance,"Thriller, Action"
71,10534,3.6300566355113095,White Squall,"Adventure, Drama"
72,11,3.483597186213435,Star Wars,"Science Fiction, Action, Adventure"
72,77,3.45498316621751,Memento,"Thriller, Mystery"
72,194,3.587226616217894,Amélie,"Romance, Comedy"
72,278,3.5973102608064016,The Shawshank Redemption,"Crime, Drama"
72,429,3.418532847829256,"The Good, the Bad and the Ugly",Western
72,550,3.486583275004071,Fight Club,Drama
72,603,3.536876171736126,The Matrix,"Science Fiction, Action"
72,637,3.411672729783902,Life Is Beautiful,"Drama, Comedy"
72,935,3.406001931899272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"War, Comedy"
72,1542,3.426320976623678,Office Space,Comedy
73,101,3.6035288280123687,Léon: The Professional,"Action, Drama, Crime"
73,155,3.5341765428551697,The Dark Knight,"Thriller, Crime, Action, Drama"
73,550,3.6265658316417135,Fight Club,Drama
73,1359,3.6548609944762687,American Psycho,"Crime, Drama, Thriller"
73,10528,3.5230480868996596,Sherlock Holmes,"Mystery, Crime, Adventure, Action"
73,54138,3.627963176260658,Star Trek Into Darkness,"Science Fiction, Adventure, Action"
73,55721,3.6229599322726926,Bridesmaids,"Romance, Comedy"
73,68718,3.625856502341554,Django Unchained,"Western, Drama"
73,99861,3.512689065671787,Avengers: Age of Ultron,"Science Fiction, Adventure, Action"
73,359940,3.6217663493156933,"Three Billboards Outside Ebbing, Missouri","Drama, Crime"
74,238,3.736670022908267,The Godfather,"Crime, Drama"
74,278,3.797045285389948,The Shawshank Redemption,"Crime, Drama"
74,389,3.7584639951438223,12 Angry Men,Drama
74,424,3.761764252019926,Schindler's List,"War, History, Drama"
74,598,3.7611550984322286,City of God,"Crime, Drama"
74,680,3.695866963243613,Pulp Fiction,"Crime, Thriller"
74,705,3.712579256039743,All About Eve,Drama
74,4593,3.675449021645627,The Discreet Charm of the Bourgeoisie,Comedy
74,5156,3.6798298973774424,Bicycle Thieves,Drama
74,359940,3.71852159404709,"Three Billboards Outside Ebbing, Missouri","Drama, Crime"
75,11,3.420490750158363,Star Wars,"Science Fiction, Action, Adventure"
75,89,3.065185828078016,Indiana Jones and the Last Crusade,"Action, Adventure"
75,120,3.318188328634311,The Lord of the Rings: The Fellowship of the Ring,"Action, Fantasy, Adventure"
75,213,3.152314399981585,North by Northwest,"Adventure, Thriller"
75,223,3.147072013122592,Rebecca,"Drama, Thriller, Romance, Mystery"
75,533,3.1123378965146524,Wallace & Gromit: The Curse of the Were-Rabbit,"Family, Comedy, Animation, Adventure"
75,938,3.4311814169364308,For a Few Dollars More,Western
75,9277,3.042561463128091,The Sting,"Drama, Crime, Comedy"
75,9325,3.4767839589271055,The Jungle Book,"Adventure, Animation, Family"
75,11202,3.1126064526799775,Patton,"History, Drama, War"
76,176,3.4184731686814063,Saw,"Crime, Mystery, Horror"
76,214,3.2022325969210677,Saw III,"Crime, Thriller, Horror"
76,215,3.119886456158419,Saw II,Horror
76,238,3.117408492683763,The Godfather,"Crime, Drama"
76,663,3.202151177512215,Saw IV,"Crime, Thriller, Horror"
76,680,3.1444039289340706,Pulp Fiction,"Crime, Thriller"
76,762,3.115504301587721,Monty Python and the Holy Grail,"Fantasy, Comedy, Adventure"
76,11917,3.26984864515546,Saw V,"Crime, Thriller, Horror"
76,22804,3.251693395820243,Saw VI,"Thriller, Horror"
76,41439,3.297908501635635,Saw 3D,"Crime, Horror"
77,11,3.8112327239523967,Star Wars,"Science Fiction, Action, Adventure"
77,120,3.6630702875426597,The Lord of the Rings: The Fellowship of the Ring,"Action, Fantasy, Adventure"
77,122,3.588542967707613,The Lord of the Rings: The Return of the King,"Action, Fantasy, Adventure"
77,155,3.5812501758403466,The Dark Knight,"Thriller, Crime, Action, Drama"
77,558,3.62944620308473,Spider-Man 2,"Science Fiction, Adventure, Action"
77,673,3.6249476741757243,Harry Potter and the Prisoner of Azkaban,"Fantasy, Adventure"
77,1891,3.646394654794495,The Empire Strikes Back,"Science Fiction, Action, Adventure"
77,1892,3.6475912217088866,Return of the Jedi,"Science Fiction, Action, Adventure"
77,1894,3.5559244768909553,Star Wars: Episode II - Attack of the Clones,"Science Fiction, Action, Adventure"
77,11176,3.523527651480597,The Muppet Movie,"Comedy, Family, Music, Adventure"
78,85,3.2616640763074636,Raiders of the Lost Ark,"Action, Adventure"
78,218,3.3722618993826616,The Terminator,"Science Fiction, Thriller, Action"
78,278,3.0345179928367974,The Shawshank Redemption,"Crime, Drama"
78,280,3.032771951482558,Terminator 2: Judgment Day,"Science Fiction, Thriller, Action"
78,562,3.4541826130770654,Die Hard,"Thriller, Action"
78,603,3.217709957636331,The Matrix,"Science Fiction, Action"
78,813,3.2281866320413934,Airplane!,Comedy
78,1366,2.959609152735138,Rocky,Drama
78,37136,3.0938497227903583,The Naked Gun: From the Files of Police Squad!,"Crime, Comedy"
78,60308,3.1475818435570817,Moneyball,Drama
79,11,3.6932039944106214,Star Wars,"Science Fiction, Action, Adventure"
79,238,3.6382126436242634,The Godfather,"Crime, Drama"
79,240,3.6304897356128496,The Godfather Part II,"Crime, Drama"
79,346,3.6151496369376415,Seven Samurai,"Drama, Action"
79,429,3.6186557868738274,"The Good, the Bad and the Ugly",Western
79,670,3.61288396071748,Oldboy,"Action, Mystery, Thriller, Drama"
79,765,3.658787882404797,Evil Dead II,"Fantasy, Comedy, Horror"
79,947,3.724053851052783,Lawrence of Arabia,"War, History, Adventure"
79,1891,3.7104968800594063,The Empire Strikes Back,"Science Fiction, Action, Adventure"
79,9665,3.6512423067184225,Glory,"War, History, Drama"
80,13,3.635460156069497,Forrest Gump,"Romance, Drama, Comedy"
80,155,3.6710331909843563,The Dark Knight,"Thriller, Crime, Action, Drama"
80,278,3.6305664659457992,The Shawshank Redemption,"Crime, Drama"
80,489,3.6866537816544596,Good Will Hunting,Drama
80,530,3.782117399114532,A Grand Day Out,"Comedy, Animation, Family"
80,2252,3.695574535419148,Eastern Promises,"Mystery, Crime, Thriller"
80,2501,3.615581031920671,The Bourne Identity,"Thriller, Mystery, Drama, Action"
80,2503,3.644078251298661,The Bourne Ultimatum,"Thriller, Mystery, Drama, Action"
80,8374,3.633111355321973,The Boondock Saints,"Crime, Thriller, Action"
80,16219,3.635852333326797,Gladiator,"Drama, Action"
81,63,3.335540040871691,Twelve Monkeys,"Mystery, Thriller, Science Fiction"
81,218,2.7108428059771223,The Terminator,"Science Fiction, Thriller, Action"
81,280,3.195979074785645,Terminator 2: Judgment Day,"Science Fiction, Thriller, Action"
81,637,2.6041710182711975,Life Is Beautiful,"Drama, Comedy"
81,654,2.5799429893626185,On the Waterfront,"Romance, Drama, Crime"
81,679,2.5702223218769262,Aliens,"Science Fiction, Thriller, Action"
81,840,2.569205005545898,Close Encounters of the Third Kind,"Drama, Science Fiction"
81,1585,2.6752205357652867,It's a Wonderful Life,"Fantasy, Family, Drama"
81,9322,2.572032731454918,La Femme Nikita,"Thriller, Action"
81,9552,2.584832416690041,The Exorcist,Horror
82,89,3.1074565685001523,Indiana Jones and the Last Crusade,"Action, Adventure"
82,98,3.0806657464710443,Gladiator,"Adventure, Drama, Action"
82,197,3.2115391337486434,Braveheart,"War, History, Drama, Action"
82,278,3.1365791400916843,The Shawshank Redemption,"Crime, Drama"
82,1422,3.2326318759969617,The Departed,"Crime, Thriller, Drama"
82,8961,3.0866106421561565,Bad Boys II,"Comedy, Crime, Action"
82,12133,3.0571436366256046,Step Brothers,Comedy
82,77338,3.1102926068619086,The Intouchables,"Comedy, Drama"
82,118340,3.053676278135521,Guardians of the Galaxy,"Adventure, Science Fiction, Action"
82,146233,3.095229589944575,Prisoners,"Crime, Thriller, Drama"
83,103,3.278256584528266,Taxi Driver,"Drama, Crime"
83,155,3.3195434715701326,The Dark Knight,"Thriller, Crime, Action, Drama"
83,207,3.7016481675517654,Dead Poets Society,Drama
83,338,3.633613512723168,"Good Bye, Lenin!","Drama, Comedy"
83,598,3.5035713707191936,City of God,"Crime, Drama"
83,600,3.3670361374291415,Full Metal Jacket,"War, Drama"
83,630,3.3801519090080556,The Wizard of Oz,"Family, Fantasy, Adventure"
83,804,3.5813865853211464,Roman Holiday,"Drama, Comedy, Romance"
83,12225,3.678869063097058,Cashback,"Romance, Comedy, Drama"
83,49948,3.521076543622473,Fantasia 2000,"Music, Family, Animation"
84,275,3.4860005507532787,Fargo,"Thriller, Drama, Crime"
84,278,3.444173141143742,The Shawshank Redemption,"Crime, Drama"
84,424,3.491203293606914,Schindler's List,"War, History, Drama"
84,705,3.48873001920816,All About Eve,Drama
84,981,3.580767201022389,The Philadelphia Story,"Romance, Comedy"
84,982,3.475007225439686,The Manchurian Candidate,"Drama, Thriller"
84,4584,3.4341466180253195,Sense and Sensibility,"Romance, Drama"
84,10997,3.518149281420432,Farewell My Concubine,Drama
84,11202,3.4733958884477367,Patton,"History, Drama, War"
84,40156,3.6315388097761265,Priest,"Romance, Drama"
85,28,3.3994495877449724,Apocalypse Now,"War, Drama"
85,334,3.21409382755625,Magnolia,Drama
85,389,3.520903047814081,12 Angry Men,Drama
85,424,3.692679670468797,Schindler's List,"War, History, Drama"
85,490,3.626944794230561,The Seventh Seal,"Drama, Fantasy"
85,567,3.2306317719847324,Rear Window,"Mystery, Thriller"
85,935,3.2930101224360344,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"War, Comedy"
85,10161,3.560461797246063,My Left Foot: The Story of Christy Brown,Drama
85,11216,3.2177449125657858,Cinema Paradiso,"Romance, Drama"
85,11545,3.3301369465931305,Rushmore,"Drama, Comedy"
86,155,3.269919407573625,The Dark Knight,"Thriller, Crime, Action, Drama"
86,185,3.2699778078825923,A Clockwork Orange,"Crime, Science Fiction"
86,194,3.3771398171601423,Amélie,"Romance, Comedy"
86,278,3.30308737283013,The Shawshank Redemption,"Crime, Drama"
86,637,3.4018772502235834,Life Is Beautiful,"Drama, Comedy"
86,762,3.2667073905804136,Monty Python and the Holy Grail,"Fantasy, Comedy, Adventure"
86,787,3.306307915415891,Mr. & Mrs. Smith,"Thriller, Drama, Comedy, Action"
86,4935,3.2669490911292063,Howl's Moving Castle,"Adventure, Animation, Fantasy"
86,11216,3.3024846134368455,Cinema Paradiso,"Romance, Drama"
86,15121,3.299387265663432,The Sound of Music,"Romance, Music, Family, Drama"
87,129,3.6811637263318895,Spirited Away,"Fantasy, Family, Animation"
87,194,3.610340776459816,Amélie,"Romance, Comedy"
87,289,3.5392407448298675,Casablanca,"Romance, Drama"
87,346,3.503959285180218,Seven Samurai,"Drama, Action"
87,429,3.5480246628341288,"The Good, the Bad and the Ugly",Western
87,567,3.5914872810947545,Rear Window,"Mystery, Thriller"
87,629,3.7669998184048787,The Usual Suspects,"Thriller, Crime, Drama"
87,762,3.6468277548960346,Monty Python and the Holy Grail,"Fantasy, Comedy, Adventure"
87,1585,3.553689919083601,It's a Wonderful Life,"Fantasy, Family, Drama"
87,8392,3.618998515694337,My Neighbor Totoro,"Family, Animation, Fantasy"
88,120,3.7006255227253932,The Lord of the Rings: The Fellowship of the Ring,"Action, Fantasy, Adventure"
88,121,3.6625382905675403,The Lord of the Rings: The Two Towers,"Action, Fantasy, Adventure"
88,122,3.6595389871084514,The Lord of the Rings: The Return of the King,"Action, Fantasy, Adventure"
88,129,3.639251060796853,Spirited Away,"Fantasy, Family, Animation"
88,155,3.6742597014849023,The Dark Knight,"Thriller, Crime, Action, Drama"
88,238,3.7169967918195232,The Godfather,"Crime, Drama"
88,240,3.6719330672780086,The Godfather Part II,"Crime, Drama"
88,510,3.6694265430683095,One Flew Over the Cuckoo's Nest,Drama
88,629,3.669117064058745,The Usual Suspects,"Thriller, Crime, Drama"
88,694,3.62829524809048,The Shining,"Thriller, Horror"
89,9948,3.7700255512008725,The Fox and the Hound 2,"Family, Comedy, Animation, Adventure"
89,10610,3.6571262444168027,The Medallion,"Comedy, Action, Fantasy, Thriller"
89,12902,3.7700255512008725,Scooby-Doo! and the Loch Ness Monster,"Mystery, Fantasy, Comedy, Animation, Adventure, Family"
89,15400,3.7700255512008725,Mickey's Once Upon a Christmas,"Comedy, Family, Animation"
89,15567,3.7422905197968523,Stitch! The Movie,"Animation, Family, Adventure, Comedy"
89,23398,3.646728858022455,Alvin and the Chipmunks: The Squeakquel,"Music, Fantasy, Animation, Family, Comedy"
89,30178,3.7700255512008725,Stuart Little 3: Call of the Wild,"Family, Comedy, Animation"
89,65759,3.7700255512008725,Happy Feet Two,"Family, Comedy, Animation"
89,227783,3.7270181995824165,The Nut Job,"Adventure, Family, Comedy, Animation"
89,387893,3.7700255512008725,Ice Age: The Great Egg-Scapade,"TV Movie, Family, Comedy, Animation, Adventure"
90,11,3.648688891749699,Star Wars,"Science Fiction, Action, Adventure"
90,28,3.676946968256661,Apocalypse Now,"War, Drama"
90,238,3.6720166180849985,The Godfather,"Crime, Drama"
90,240,3.6253206688497865,The Godfather Part II,"Crime, Drama"
90,275,3.765316440155882,Fargo,"Thriller, Drama, Crime"
90,451,3.5978512096536988,Leaving Las Vegas,"Romance, Drama"
90,629,3.5484287759209985,The Usual Suspects,"Thriller, Crime, Drama"
90,903,3.6919584053390673,Cool Hand Luke,"Crime, Drama, Action"
90,935,3.6481564684949515,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"War, Comedy"
90,4584,3.636033075888857,Sense and Sensibility,"Romance, Drama"
91,149,3.484298416200672,Akira,"Action, Science Fiction, Animation"
91,923,3.6728482896382504,Dawn of the Dead,Horror
91,924,3.473093229912212,Dawn of the Dead,"Science Fiction, Horror, Action"
91,1091,3.5823989994364585,The Thing,"Science Fiction, Mystery, Horror"
91,2493,3.39896235013074,The Princess Bride,"Romance, Comedy, Fantasy, Family, Adventure"
91,6978,3.5751386048208817,Big Trouble in Little China,"Adventure, Fantasy, Comedy, Action"
91,8810,3.5171074540108225,Mad Max 2,"Science Fiction, Thriller, Action, Adventure"
91,9362,3.5362717072243313,Tremors,"Comedy, Science Fiction, Action, Horror"
91,11959,3.607752406561637,UHF,Comedy
91,14282,3.480239381587619,Ninja Scroll,"Action, Animation, Adventure, Fantasy"
92,13,3.611329318915988,Forrest Gump,"Romance, Drama, Comedy"
92,14,3.729366574050313,American Beauty,Drama
92,122,3.666291682687676,The Lord of the Rings: The Return of the King,"Action, Fantasy, Adventure"
92,278,3.7862288661217676,The Shawshank Redemption,"Crime, Drama"
92,346,3.5901790289179574,Seven Samurai,"Drama, Action"
92,429,3.584721370847077,"The Good, the Bad and the Ugly",Western
92,550,3.840942708870623,Fight Club,Drama
92,762,3.647724647232294,Monty Python and the Holy Grail,"Fantasy, Comedy, Adventure"
92,4951,3.6496650720966732,10 Things I Hate About You,"Drama, Romance, Comedy"
92,68734,3.5936323201803333,Argo,"Thriller, Drama"
93,280,3.943087833212128,Terminator 2: Judgment Day,"Science Fiction, Thriller, Action"
93,603,3.890764566614291,The Matrix,"Science Fiction, Action"
93,679,3.923055248397402,Aliens,"Science Fiction, Thriller, Action"
93,857,3.824342101336898,Saving Private Ryan,"War, History, Drama"
93,923,3.917090317569797,Dawn of the Dead,Horror
93,1891,3.887340262366585,The Empire Strikes Back,"Science Fiction, Action, Adventure"
93,1892,3.8980594898796954,Return of the Jedi,"Science Fiction, Action, Adventure"
93,2493,3.8727359223284417,The Princess Bride,"Romance, Comedy, Fantasy, Family, Adventure"
93,8810,4.000468055030995,Mad Max 2,"Science Fiction, Thriller, Action, Adventure"
93,359940,3.8284062513054815,"Three Billboards Outside Ebbing, Missouri","Drama, Crime"
94,11,3.2040664518785715,Star Wars,"Science Fiction, Action, Adventure"
94,33,3.1010431915044174,Unforgiven,Western
94,63,3.1395396521046703,Twelve Monkeys,"Mystery, Thriller, Science Fiction"
94,85,3.1194294843977395,Raiders of the Lost Ark,"Action, Adventure"
94,197,3.3900381861290314,Braveheart,"War, History, Drama, Action"
94,278,3.32499814568362,The Shawshank Redemption,"Crime, Drama"
94,329,2.964683159141268,Jurassic Park,"Science Fiction, Adventure"
94,1891,3.0405873621731394,The Empire Strikes Back,"Science Fiction, Action, Adventure"
94,7984,3.0338768682770376,In the Name of the Father,Drama
94,16320,3.2658531262069044,Serenity,"Thriller, Adventure, Action, Science Fiction"
95,78,3.714633923844292,Blade Runner,"Thriller, Drama, Science Fiction"
95,185,3.730459128735595,A Clockwork Orange,"Crime, Science Fiction"
95,238,4.038601751668246,The Godfather,"Crime, Drama"
95,240,3.732856525360654,The Godfather Part II,"Crime, Drama"
95,278,3.735062948712593,The Shawshank Redemption,"Crime, Drama"
95,429,3.789244794486329,"The Good, the Bad and the Ugly",Western
95,603,3.8277945400400193,The Matrix,"Science Fiction, Action"
95,935,3.6844149610508303,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"War, Comedy"
95,1891,3.708640006002017,The Empire Strikes Back,"Science Fiction, Action, Adventure"
95,2493,3.7118758946543684,The Princess Bride,"Romance, Comedy, Fantasy, Family, Adventure"
96,85,3.6653129446629364,Raiders of the Lost Ark,"Action, Adventure"
96,275,3.7341677614948434,Fargo,"Thriller, Drama, Crime"
96,278,3.6557199479256806,The Shawshank Redemption,"Crime, Drama"
96,280,3.600099408409133,Terminator 2: Judgment Day,"Science Fiction, Thriller, Action"
96,500,3.6153555299977236,Reservoir Dogs,"Thriller, Crime"
96,550,3.9889367648274976,Fight Club,Drama
96,679,3.6038191244386963,Aliens,"Science Fiction, Thriller, Action"
96,807,3.6172580159752554,Se7en,"Thriller, Mystery, Crime"
96,2118,3.7399591965140555,L.A. Confidential,"Thriller, Mystery, Crime"
96,10403,3.653631604030559,The Player,"Crime, Comedy, Thriller, Drama, Mystery"
97,12,3.7855668538602605,Finding Nemo,"Family, Animation"
97,22,3.8396088799161765,Pirates of the Caribbean: The Curse of the Black Pearl,"Action, Fantasy, Adventure"
97,107,3.8591947236812825,Snatch,"Comedy, Crime"
97,155,3.9150684732965653,The Dark Knight,"Thriller, Crime, Action, Drama"
97,1422,3.7645533996226574,The Departed,"Crime, Thriller, Drama"
97,1891,3.770040470987835,The Empire Strikes Back,"Science Fiction, Action, Adventure"
97,1892,3.737875541694837,Return of the Jedi,"Science Fiction, Action, Adventure"
97,2503,3.896697952749461,The Bourne Ultimatum,"Thriller, Mystery, Drama, Action"
97,8374,3.730845764357737,The Boondock Saints,"Crime, Thriller, Action"
97,10191,3.8305674890169055,How to Train Your Dragon,"Family, Animation, Adventure, Fantasy"
98,207,3.704884482483744,Dead Poets Society,Drama
98,1933,3.603280733269164,The Others,"Thriller, Mystery, Horror"
98,2493,3.6435373024513638,The Princess Bride,"Romance, Comedy, Fantasy, Family, Adventure"
98,38055,3.6350543378641174,Megamind,"Science Fiction, Family, Comedy, Action, Animation"
98,50646,3.6233188597190478,"Crazy, Stupid, Love.","Romance, Drama, Comedy"
98,82693,3.6094677557826964,Silver Linings Playbook,"Romance, Comedy, Drama"
98,284053,3.653878846214509,Thor: Ragnarok,"Science Fiction, Adventure, Action"
98,299536,3.7174627154523807,Avengers: Infinity War,"Science Fiction, Action, Adventure"
98,354912,3.6861763484716596,Coco,"Adventure, Music, Animation, Family"
98,383498,3.717723172304783,Deadpool 2,"Adventure, Comedy, Action"
99,12,4.135649424224107,Finding Nemo,"Family, Animation"
99,13,4.057385337174397,Forrest Gump,"Romance, Drama, Comedy"
99,38,4.036198387128401,Eternal Sunshine of the Spotless Mind,"Romance, Drama, Science Fiction"
99,107,4.183460947244486,Snatch,"Comedy, Crime"
99,238,4.37084707729899,The Godfather,"Crime, Drama"
99,346,4.032089904078559,Seven Samurai,"Drama, Action"
99,429,4.0515474376757865,"The Good, the Bad and the Ugly",Western
99,603,4.100666786593335,The Matrix,"Science Fiction, Action"
99,857,4.077607616423361,Saving Private Ryan,"War, History, Drama"
99,1891,4.097890001099802,The Empire Strikes Back,"Science Fiction, Action, Adventure"
100,155,3.3221638124403743,The Dark Knight,"Thriller, Crime, Action, Drama"
100,278,3.4925686672537957,The Shawshank Redemption,"Crime, Drama"
100,489,3.3609198773337745,Good Will Hunting,Drama
100,744,3.3862421660461455,Top Gun,"Drama, Action"
100,2252,3.3579551025245133,Eastern Promises,"Mystery, Crime, Thriller"
100,2623,3.596927461700907,An Officer and a Gentleman,"Romance, Drama"
100,3573,3.316582106997892,Emma,"Drama, Comedy, Romance"
100,5825,3.4906674601151466,National Lampoon's Christmas Vacation,Comedy
100,15472,3.3314272950255726,The Girl with the Dragon Tattoo,"Mystery, Crime, Thriller, Drama"
100,27205,3.3643262778371255,Inception,"Adventure, Science Fiction, Action"
101,62,3.658425544721422,2001: A Space Odyssey,"Adventure, Mystery, Science Fiction"
101,240,3.475606148316323,The Godfather Part II,"Crime, Drama"
101,345,3.5596339622094586,Eyes Wide Shut,"Mystery, Thriller, Drama"
101,492,3.576803653045896,Being John Malkovich,"Fantasy, Drama, Comedy"
101,550,3.4751099588299135,Fight Club,Drama
101,703,3.5974321767798667,Annie Hall,"Romance, Drama, Comedy"
101,829,3.457064263358964,Chinatown,"Thriller, Mystery, Drama, Crime"
101,10537,3.4373914585498477,The Doors,"History, Drama, Music"
101,11545,3.4375577076045727,Rushmore,"Drama, Comedy"
101,359940,3.560218817858388,"Three Billboards Outside Ebbing, Missouri","Drama, Crime"
102,13,3.235168666060213,Forrest Gump,"Romance, Drama, Comedy"
102,38,3.1034977095995613,Eternal Sunshine of the Spotless Mind,"Romance, Drama, Science Fiction"
102,73,3.273707754623216,American History X,Drama
102,98,3.091683369723404,Gladiator,"Adventure, Drama, Action"
102,278,3.0636844712299616,The Shawshank Redemption,"Crime, Drama"
102,637,3.2947267504959763,Life Is Beautiful,"Drama, Comedy"
102,680,3.1835363987385534,Pulp Fiction,"Crime, Thriller"
102,807,3.3919138164900304,Se7en,"Thriller, Mystery, Crime"
102,152532,3.088355404671513,Dallas Buyers Club,"History, Drama"
102,359940,3.1102781133545734,"Three Billboards Outside Ebbing, Missouri","Drama, Crime"
103,115,3.5731649301455572,The Big Lebowski,"Crime, Comedy"
103,185,3.5746402839363345,A Clockwork Orange,"Crime, Science Fiction"
103,278,3.5689660758146844,The Shawshank Redemption,"Crime, Drama"
103,379,3.631095478963527,Miller's Crossing,"Crime, Thriller, Drama"
103,475,3.63456795280914,Bonnie and Clyde,"Drama, Crime"
103,598,3.5606813312542256,City of God,"Crime, Drama"
103,680,3.6662358400564736,Pulp Fiction,"Crime, Thriller"
103,938,3.62374812330394,For a Few Dollars More,Western
103,1018,3.583773324955518,Mulholland Drive,"Mystery, Drama, Thriller"
103,318846,3.683352672219101,The Big Short,"Drama, Comedy"
104,239,3.2299497245807327,Some Like It Hot,"Crime, Romance, Comedy"
104,508,3.205249804124511,Love Actually,"Drama, Romance, Comedy"
104,509,3.322661707045294,Notting Hill,"Comedy, Romance"
104,531,3.404741423040755,The Wrong Trousers,"Family, Comedy, Animation"
104,533,3.38234042861564,Wallace & Gromit: The Curse of the Were-Rabbit,"Family, Comedy, Animation, Adventure"
104,712,3.1830495874039486,Four Weddings and a Funeral,"Romance, Drama, Comedy"
104,824,3.252056586062873,Moulin Rouge!,"Music, Romance, Drama"
104,1574,3.287143662202382,Chicago,"Drama, Crime, Comedy"
104,4951,3.290136997746686,10 Things I Hate About You,"Drama, Romance, Comedy"
104,11634,3.6294321358570225,Show Me Love,"Drama, Romance, Comedy"
105,110,3.5577728253557943,Three Colors: Red,"Romance, Mystery, Drama"
105,7508,3.711413381258531,Like Stars on Earth,Drama
105,17609,3.5962611866431247,Antichrist,"Thriller, Horror, Drama"
105,31442,3.704624451910969,Ivan's Childhood,"War, Drama"
105,62320,3.715758875781264,Home,Documentary
105,63193,3.746505999033198,Front of the Class,Drama
105,77338,3.5495793046356203,The Intouchables,"Comedy, Drama"
105,198375,3.746505999033198,The Garden of Words,"Romance, Drama, Animation"
105,265195,3.606057518762698,Wild Tales,"Comedy, Thriller, Drama"
105,297222,3.746505999033198,PK,"Science Fiction, Drama, Comedy"
106,120,3.7775626012946963,The Lord of the Rings: The Fellowship of the Ring,"Action, Fantasy, Adventure"
106,121,3.711886125365428,The Lord of the Rings: The Two Towers,"Action, Fantasy, Adventure"
106,550,3.7431358322981843,Fight Club,Drama
106,675,3.729662412111798,Harry Potter and the Order of the Phoenix,"Fantasy, Adventure"
106,702,3.684460572970973,A Streetcar Named Desire,"Thriller, Drama"
106,2493,3.8093613563876723,The Princess Bride,"Romance, Comedy, Fantasy, Family, Adventure"
106,12444,3.7783750902647113,Harry Potter and the Deathly Hallows: Part 1,"Fantasy, Adventure"
106,19995,3.6832848937583282,Avatar,"Science Fiction, Fantasy, Adventure, Action"
106,68734,3.740518901664963,Argo,"Thriller, Drama"
106,77338,3.780419101078573,The Intouchables,"Comedy, Drama"
107,13,3.7550303127443114,Forrest Gump,"Romance, Drama, Comedy"
107,197,3.4903592599444644,Braveheart,"War, History, Drama, Action"
107,278,3.65710279903729,The Shawshank Redemption,"Crime, Drama"
107,424,3.618458419406295,Schindler's List,"War, History, Drama"
107,568,3.4788335113761244,Apollo 13,"History, Drama"
107,581,3.620330639530274,Dances with Wolves,"Western, Drama, Adventure"
107,637,3.3775443565266396,Life Is Beautiful,"Drama, Comedy"
107,5925,3.357130677724929,The Great Escape,"War, Drama, Adventure"
107,9087,3.614473983728054,The American President,"Romance, Drama, Comedy"
107,11202,3.420909356752568,Patton,"History, Drama, War"
108,77,3.6697407111537768,Memento,"Thriller, Mystery"
108,141,3.6657268621812387,Donnie Darko,"Mystery, Drama, Fantasy"
108,194,3.647439466161497,Amélie,"Romance, Comedy"
108,530,3.7362185927827447,A Grand Day Out,"Comedy, Animation, Family"
108,567,3.74672041768583,Rear Window,"Mystery, Thriller"
108,601,3.6603152423101286,E.T. the Extra-Terrestrial,"Fantasy, Family, Adventure, Science Fiction"
108,713,3.6981526746062667,The Piano,"Romance, Drama"
108,947,3.720933484179484,Lawrence of Arabia,"War, History, Adventure"
108,2103,3.62890397539855,Solaris,"Mystery, Science Fiction, Drama"
108,152532,3.643109743984981,Dallas Buyers Club,"History, Drama"
109,197,3.254378104914237,Braveheart,"War, History, Drama, Action"
109,241,3.272453639959111,Natural Born Killers,"Drama, Thriller, Crime"
109,278,3.2259051834750143,The Shawshank Redemption,"Crime, Drama"
109,379,3.0078836154309814,Miller's Crossing,"Crime, Thriller, Drama"
109,451,3.260813222170974,Leaving Las Vegas,"Romance, Drama"
109,680,3.084606275347652,Pulp Fiction,"Crime, Thriller"
109,762,2.968704681147101,Monty Python and the Holy Grail,"Fantasy, Comedy, Adventure"
109,9344,3.319358466211798,Kids,"Crime, Drama"
109,11969,3.311491049406661,Tombstone,"Action, Western"
109,359940,3.0148724699238407,"Three Billboards Outside Ebbing, Missouri","Drama, Crime"
110,14,3.183616113028896,American Beauty,Drama
